ISBN/UPC	Manufacturer	Product Name	Referring Product URL	Condition	Quantity	Price	Shipping costs
012236901839	PGA Tour Productions	The PGA Tour's 18 Toughest Holes 	http://www.travelvideostore.com/product_info.php?products_id=3682&ref=115122	New	2	3.47	0.50
794054377736	Environmental Recreation Group	 Sea Kayaking in England 	http://www.travelvideostore.com/product_info.php?products_id=3687&ref=115122	New	16	3.47	0.50
017078601329	Slingshot Video	 SOS Planet Narrated by Walter Cronkite	http://www.travelvideostore.com/product_info.php?products_id=3702&ref=115122	New	25	19.95	0.30
8594016791868	VOLWOCOM	 London The City of Many Faces	http://www.travelvideostore.com/product_info.php?products_id=3697&ref=115122	New	112	24.95	0.30
8594016791875	VOLWOCOM	 Vienna (Wien) City of Arts and Music	http://www.travelvideostore.com/product_info.php?products_id=3699&ref=115122	New	89	24.95	0.30
879061000195	Grant Foster Productions	 New Zealand, The Experience	http://www.travelvideostore.com/product_info.php?products_id=3700&ref=115122	New	6	29.95	0.30
033937034961	Questar	 Ancient Civilizations 6 DVD Slimpack Set	http://www.travelvideostore.com/product_info.php?products_id=3723&ref=115122	New	1	29.95	1.80
9781894664066	Associated Aerial Adventures	Russ Heinl's Canada's Edens Great Resorts of the Pacific Northwest	http://www.travelvideostore.com/product_info.php?products_id=3745&ref=115122	New	2	3.47	0.50
799759053909	Bennett-Watt Entertainment	 Utah 	http://www.travelvideostore.com/product_info.php?products_id=3754&ref=115122	New	2	24.95	0.30
799759054203	Bennett-Watt Entertainment	 Alabama 	http://www.travelvideostore.com/product_info.php?products_id=3755&ref=115122	New	1	24.95	0.30
883629596501	GlobeScope Productions	 World Religions Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3762&ref=115122	New	1001	149.00	0.25
883629596518	GlobeScope Productions	 World Patterns of Transportation Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3763&ref=115122	New	1001	149.00	0.25
883629596525	GlobeScope Productions	 West Africa Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3764&ref=115122	New	1001	149.00	0.25
883629596532	GlobeScope Productions	 Vietnam Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3765&ref=115122	New	1002	149.00	0.25
883629596549	GlobeScope Productions	Under Water Worlds Pacific Coral Reefs Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3766&ref=115122	New	1004	149.00	0.25
883629596556	GlobeScope Productions	 Russia: TransSiberian Railroad Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3767&ref=115122	New	1000	149.00	0.25
883629596563	GlobeScope Productions	 Traditional Livelihoods Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3768&ref=115122	New	1001	149.00	0.25
883629596570	GlobeScope Productions	 Sunrise / Sunset Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3769&ref=115122	New	1004	149.00	0.25
883629596587	GlobeScope Productions	 Russia Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3770&ref=115122	New	1001	149.00	0.25
883629596594	GlobeScope Productions	 Puerto Rico Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3771&ref=115122	New	1001	149.00	0.25
883629596600	GlobeScope Productions	 Ports of Call Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3772&ref=115122	New	1003	149.00	0.25
883629596617	GlobeScope Productions	 Mexico's Yucatan Peninsula Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3773&ref=115122	New	1001	149.00	0.25
883629596624	GlobeScope Productions	 Morocco Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3774&ref=115122	New	1003	149.00	0.25
883629596631	GlobeScope Productions	 Mardi Gras in Louisiana Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3775&ref=115122	New	1002	149.00	0.25
883629596648	GlobeScope Productions	The Middle East Antiquities Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3776&ref=115122	New	1002	149.00	0.25
883629596655	GlobeScope Productions	Monuments of American History Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3777&ref=115122	New	1001	149.00	0.25
883629596662	GlobeScope Productions	 Korea Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3778&ref=115122	New	1002	149.00	0.25
883629596679	GlobeScope Productions	 Israel & Palestinian Territories Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3779&ref=115122	New	1001	149.00	0.25
883629596686	GlobeScope Productions	 Insects, Spiders & Millipedes Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3780&ref=115122	New	1001	149.00	0.25
883629596693	GlobeScope Productions	 France Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3781&ref=115122	New	1001	149.00	0.25
883629596709	GlobeScope Productions	 England, Scotland & Wales Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3782&ref=115122	New	1002	149.00	0.25
883629596716	GlobeScope Productions	 Environmental Issues Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3783&ref=115122	New	1001	149.00	0.25
883629596723	GlobeScope Productions	 China: East to West Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3784&ref=115122	New	1001	149.00	0.25
883629596730	GlobeScope Productions	 Central Asia: Along the Silk Road Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3785&ref=115122	New	1001	149.00	0.25
883629596747	GlobeScope Productions	 California Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3786&ref=115122	New	1000	149.00	0.25
883629596754	GlobeScope Productions	 Indonesia: Bali, Java & Boreno Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3787&ref=115122	New	1001	149.00	0.25
883629596761	GlobeScope Productions	 Beijing & The Great Wall of China Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3788&ref=115122	New	1000	149.00	0.25
883629596778	GlobeScope Productions	 Thailand: Bangkok & Ayutthaya Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3789&ref=115122	New	1001	149.00	0.25
883629596785	GlobeScope Productions	 American Landscapes Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3790&ref=115122	New	1000	149.00	0.25
883629596792	GlobeScope Productions	 Ancient Maya Cities Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3791&ref=115122	New	1000	149.00	0.25
883629596808	GlobeScope Productions	 Alaska: Inside Passage Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3792&ref=115122	New	1003	149.00	0.25
883629596815	GlobeScope Productions	 American Icons Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=3793&ref=115122	New	1000	149.00	0.25
879061001352	SnowDVD	Volume Two Skiing and Snowboarding Travel Guide	http://www.travelvideostore.com/product_info.php?products_id=3825&ref=115122	New	1	19.95	0.30
880517002397	SJB Productions	 Australia's Kangaroo Island	http://www.travelvideostore.com/product_info.php?products_id=3806&ref=115122	New	6	9.99	0.30
879061000010	SeaVid	The Western Europe 	http://www.travelvideostore.com/product_info.php?products_id=3816&ref=115122	New	46	19.99	0.30
879061000041	SeaVid	The Northern Europe 	http://www.travelvideostore.com/product_info.php?products_id=3817&ref=115122	New	16	19.99	0.30
879061000102	SeaVid	The Alaska 	http://www.travelvideostore.com/product_info.php?products_id=3819&ref=115122	New	42	19.99	0.30
879061000003	SeaVid	The Mexico 	http://www.travelvideostore.com/product_info.php?products_id=3821&ref=115122	New	46	19.99	0.30
790658964129	New Media	Jungle Hiking in Costa Rica 	http://www.travelvideostore.com/product_info.php?products_id=3838&ref=115122	New	5	3.47	0.50
017078926620	TVA International Productions	HYDRO-QUEBEC Presents Great North 	http://www.travelvideostore.com/product_info.php?products_id=3877&ref=115122	New	45	19.95	0.40
017078918021	New Media	 Sydney A Story of a City	http://www.travelvideostore.com/product_info.php?products_id=3878&ref=115122	New	11	19.95	0.30
727994518396	National Geographic Television & Film	 Virunga The Heart of Africa	http://www.travelvideostore.com/product_info.php?products_id=3894&ref=115122	New	113	3.47	0.50
727994518358	National Geographic Television & Film	 Yellowstone Realm of the Coyote	http://www.travelvideostore.com/product_info.php?products_id=3898&ref=115122	New	161	3.47	0.50
727994509332	National Geographic Television & Film	 Okavango Africa's Wild Oasis	http://www.travelvideostore.com/product_info.php?products_id=3904&ref=115122	New	147	3.47	0.50
727994518341	National Geographic Television & Film	 Arctic Kingdom Life at the Edge	http://www.travelvideostore.com/product_info.php?products_id=3905&ref=115122	New	94	3.47	0.50
033937035524	SeaVid	Cruise Western Europe 	http://www.travelvideostore.com/product_info.php?products_id=3908&ref=115122	New	6	14.99	0.30
033937035548	SeaVid	Cruise Grand Mediterranean 	http://www.travelvideostore.com/product_info.php?products_id=3910&ref=115122	New	1	14.99	0.30
9781887550215	Trailwood Films	 Norway From the Land of Vikings	http://www.travelvideostore.com/product_info.php?products_id=3926&ref=115122	New	1000	24.95	0.40
827561111590	IndyMaine	Experience Portland Past 	http://www.travelvideostore.com/product_info.php?products_id=3962&ref=115122	New	11	14.95	0.40
637101121664	Globe Trekker	Destination Jamaica Travel Guide DVD	http://www.travelvideostore.com/product_info.php?products_id=3933&ref=115122	New	1	19.95	0.40
764315001939	Time-Life Video and Television	The Best of Cousteau Australia A Continent at Odds	http://www.travelvideostore.com/product_info.php?products_id=3943&ref=115122	New	1	3.47	0.50
827561111637	IndyMaine	Experience Portland Past 	http://www.travelvideostore.com/product_info.php?products_id=3963&ref=115122	New	2	3.47	0.50
827561111491	IndyMaine	Greetings From Rockland, Rockport & Camden, Maine A DVD POSTCARD	http://www.travelvideostore.com/product_info.php?products_id=3964&ref=115122	New	14	9.95	0.30
827561111293	IndyMaine	Greetings From The Maine Coast A DVD POSTCARD	http://www.travelvideostore.com/product_info.php?products_id=3965&ref=115122	New	3	9.95	0.40
827561111392	IndyMaine	Greetings From Portland Maine A DVD POSTCARD	http://www.travelvideostore.com/product_info.php?products_id=3966&ref=115122	New	17	9.95	0.10
017078917420	Slingshot Video	 Ultimate G's 	http://www.travelvideostore.com/product_info.php?products_id=3967&ref=115122	New	16	19.95	0.40
879061004483	Lisboatours	 Portugal 	http://www.travelvideostore.com/product_info.php?products_id=4339&ref=115122	New	997	19.95	0.25
781735601006	Topics Entertainment	 Trains Spectacular 	http://www.travelvideostore.com/product_info.php?products_id=4252&ref=115122	New	2	49.99	1.00
737598333059	Kelly News & Entertainment	 Islands of Nature 	http://www.travelvideostore.com/product_info.php?products_id=4091&ref=115122	New	12	3.47	0.50
033937027727	Pentrex	Great American Scenic Railroads Cumbres & Toltec 	http://www.travelvideostore.com/product_info.php?products_id=4075&ref=115122	New	2	3.47	0.50
617873142630	Wild Heart	 Forest-Ocean 	http://www.travelvideostore.com/product_info.php?products_id=4064&ref=115122	New	1	3.47	0.50
617873142739	Wild Heart	 Urban Arid & Wetlands 	http://www.travelvideostore.com/product_info.php?products_id=4063&ref=115122	New	1	3.47	0.50
743452004232	Atlas Media Corp.	England England Stonehenge Rediscovered   Glastonbury: The Isle of Avalon   The Ancient Mysteries of Land's End	http://www.travelvideostore.com/product_info.php?products_id=4048&ref=115122	New	3	3.47	0.50
017078986532	Primesco	 Lost Worlds Life in the Balance	http://www.travelvideostore.com/product_info.php?products_id=4026&ref=115122	New	1	3.47	0.50
033937028229	Questar	 Ireland's National Parks Killarney National Park, Wicklow Mountains National Park, Connemara National Park, Glenveagh National Park, Burren Natio	http://www.travelvideostore.com/product_info.php?products_id=4016&ref=115122	New	29	3.47	0.50
0783553943	Time-Life Video and Television	Educational Version Rome The Ultimate Empire	http://www.travelvideostore.com/product_info.php?products_id=4012&ref=115122	New	1	19.95	0.50
078355432X	Time-Life Video and Television	Educational Version Aegean Legacy Of Atlantis	http://www.travelvideostore.com/product_info.php?products_id=4009&ref=115122	New	4	3.47	0.50
0783554303	Time-Life Video and Television	Educational Version Inca Secrets Of The Ancestors	http://www.travelvideostore.com/product_info.php?products_id=4008&ref=115122	New	1	3.47	0.50
017078909630	The Enterprise	 Great North 	http://www.travelvideostore.com/product_info.php?products_id=4002&ref=115122	New	17	3.47	0.50
715098763446	Mystic Fire Video	 Cyprus The Moment Time Stood Still	http://www.travelvideostore.com/product_info.php?products_id=3996&ref=115122	New	3	3.47	0.50
033937033292	Questar	 Yosemite America's Most Beautiful Valley	http://www.travelvideostore.com/product_info.php?products_id=3988&ref=115122	New	40	3.47	0.50
859287001015	HIP Visual Media	 Vancouver DVD Tour	http://www.travelvideostore.com/product_info.php?products_id=4079&ref=115122	New	54	19.99	0.30
743452013432	Cowles Television Group	Great Destinations Exploring The West Tales Of The Historic Rockies Southwest	http://www.travelvideostore.com/product_info.php?products_id=4123&ref=115122	New	2	3.47	0.50
8594016790236	VOLWOCOM	 Londres 	http://www.travelvideostore.com/product_info.php?products_id=4126&ref=115122	New	1	3.47	0.60
033937033179	Reader's Digest	 America the Beautiful A Musical Tribute to the Unity of Our Country	http://www.travelvideostore.com/product_info.php?products_id=4135&ref=115122	New	8	3.47	0.50
033937033155	Questar	 Yoga Vacations & Getaways 	http://www.travelvideostore.com/product_info.php?products_id=4140&ref=115122	New	4	3.47	0.50
9781887550239	Sandy Mortimer	 Irish Stories and Glories 	http://www.travelvideostore.com/product_info.php?products_id=4143&ref=115122	New	1002	19.95	0.30
