products_id	customerflix_id	master	cover	label	web	amazon	mediazone	google	akimbo	distribution_end_date	title	products_model	products_name_prefix	products_name	products_name_suffix	products_head_desc_tag	producers_name	vendors_name	
11237		0	0	0	0	0	0	0	0		A Traveler's Guide To  Brazil	EDU-DVD-BRAZIL		Brazil		A Travelers Guide To Brazil, DVD, World Life International, Education 2000	Education 2000	Education 2000
10706	306751	0	0	0	0	0	0	0	0		Modern Times Wonders  BRASILIA Brazil	MTW-DVD-119		BRASILIA	Brazil	Modern Times Wonders BRASILIA DVD Global Television	Global Television	GLOBAL TELEVISION est
6533	221347	0	0	0	0	0	0	0	0		Take A Tour Of Branson Missouri	UTD-DVD-62426	Take A Tour Of	Branson	Missouri	Take A Tour Of... Branson DVD USA Travel DVD	USA Travel DVD	USA Travel DVD
10209		0	0	0	0	0	0	0	0		Planet Terra  BOZEN ITALY	PT-DL-296		BOZEN ITALY		BOZEN ITALY Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
11043	327700	0	0	0	0	0	0	0	0		Global Treasures  BOYANA Bulgaria	GTR-DVD-1329		BOYANA	Bulgaria	Global Treasures Boyana Bulgaria DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
13545	372628	0	0	0	0	0	0	0	0		Travel Oz  Bourke and Beyond, Yarra Valley and Darwin	TOZ-DVD-124		Bourke and Beyond, Yarra Valley and Darwin		TravelOz Bourke and Beyond, Yarra Valley and Darwin DVD Grainger TV Australia	Grainger TV Australia	Looking Glass International
7231	236263	0	0	0	0	0	0	0	0		7 Days  BOTSWANA Africa	7DY-DVD-122		BOTSWANA	Africa	7 Days BOTSWANA DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
9962		0	0	0	0	0	0	0	0		Planet Terra  BOSTON USA	PT-DL-049		BOSTON USA		BOSTON USA Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
7047	237022	0	0	0	0	0	0	0	0		Vista Point  BOSTON Massachusetts	VPG-DVD-168		BOSTON	Massachusetts	Vista Point Boston DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
11094	336516	0	0	0	0	0	0	0	0		Bump!  Boston	PPE-DVD-502		Boston		Bump-The Ultimate Gay Travel Companion Boston DVD Bumper2Bumper Media	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
10653	306695	0	0	0	0	0	0	0	0		Bump!  Boston	PPE-DVD-202		Boston		Bump-The Ultimate Gay Travel Companion Boston DVD Bumper2Bumper Media Inc	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
8280	253044	0	0	0	0	0	0	0	0		Let's Shop  BOSTON Massachusetts	LS-DVD-206		BOSTON	Massachusetts	Lets Shop Boston - DVD - Cheryll Gillespie Media Group Inc.	Cheryll Gillespie Media Group Inc	Cheryll Gillespie Media Group In
13268	357168	0	0	0	0	0	0	0	0		Passport to Explore  Boston	PTX-DVD-109		Boston		Passport to Explore Boston DVD Daved Productions	Daved Productions	DAVED Productions, LLC
10017		0	0	0	0	0	0	0	0		Planet Terra  BOSRA SYRIA	PT-DL-104		BOSRA SYRIA		BOSRA SYRIA Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
6956	236509	0	0	0	0	0	0	0	0		Global Treasures  BOSRA Syria	GTR-DVD-1237		BOSRA	Syria	Global Treasures BOSRA, Syria DVD Global Television	Global Television	GLOBAL TELEVISION est
6303	252976	0	0	0	0	0	0	0	0		Stock Footage Collections  Bosnian Winter Sarajevo to Mostar - Royalty Free Stock Footage	GSC-DVD-BOS		Bosnian Winter	Sarajevo to Mostar - Royalty Free Stock Footage	The Globescope Collection Royalty Free Video Clips Bosnian Winter: Sarajevo to Mostar DVD Globescope Expeditions	GlobeScope Productions	Academic Media Network (GSC)
7696	236339	0	0	0	0	0	0	0	0		Stock Footage Collections  Bosnia Royalty Free Stock Footage	CLP-DVD-BOS		Bosnia	Royalty Free Stock Footage	Bosnia: Royalty Free Stock Footage DVD Cory Langley Productions	Cory Langley Productions	Intense Films
6724	236508	0	0	0	0	0	0	0	0		Global Treasures  BOROBUDUR Indonesia	GTR-DVD-1005		BOROBUDUR	Indonesia	Global Treasures Borobudur DVD Global Television	Global Television	GLOBAL TELEVISION est
5399	237153	0	0	0	0	0	0	0	0		Weekend Explorer  Borneo, Malaysia	BSP-DVD-312		Borneo, Malaysia		Weekend Explorer Borneo DVD Barnstormer Productions	Barnstormer Productions	Barnstormer Productions
10718	306768	0	0	0	0	0	0	0	0		Vista Point  BORNEO	VPG-DVD-244		BORNEO		Vista Point BORNEO DVD Global Television	Global Television	GLOBAL TELEVISION est
13796		0	0	0	0	0	0	0	0		Places We Go  Borneo	PWG-DVD-206		Borneo		Places We Go Borneo DVD Places We Go PTY LTD	Places We Go PTY LTD	Scorpion TV
8896	270500	0	0	0	0	0	0	0	0		Europe's Classic Romantic Inns  Bordeaux France (PAL)	ECRI-PDVD-BORD		Bordeaux	France (PAL)	Europe's Classic Romantic Inns Bordeaux DVD Vision Films	Prime Cut Productions	Vision Films, Inc
8897	270501	0	0	0	0	0	0	0	0		Europe's Classic Romantic Inns  Bordeaux	ECRI-DVD-BORD		Bordeaux		Europe's Classic Romantic Inns Bordeaux DVD Vision Films	Prime Cut Productions	Vision Films, Inc
8810	268495	0	0	0	0	0	0	0	0		Bikini Destinations  Bora Bora	BD-DVD-BORA		Bora Bora		Bikini Destinations Bora Bora DVD Bennett Media Worldwide	Bennett Media Worldwide	Bennett Media Worldwide
13395		0	0	0	0	0	0	0	0		Travel Oz  Boondooma Balladeers and Heritage Muster	TOZ-DVD-302		Boondooma Balladeers and Heritage Muster		TravelOz Boondooma Balladeers and Heritage Muster DVD Grainger TV Australia	Grainger TV Australia	Looking Glass International
9840	289838	0	0	0	0	0	0	0	0		Garden Travels  Bonsai / Bartrams Garden	GT-DVD-213		Bonsai / Bartrams Garden		Garden Travels Bonsai Bartrams Garden DVD A Division of Big Sur Green Media, LLC	A Division of Big Sur Green Media, LLC	Big Sur Green Media
13717		0	0	0	0	0	0	0	0		Flavors of France  Bonifacio	FOF-DVD-135		Bonifacio		Flavors of France, Bonifacio	Panorama International Productions	Behr Entertainment LTD
13607		0	0	0	0	0	0	0	0		Extremists  BONDURANT RACING	XTRM-DVD-203		BONDURANT RACING		Extremists BONDURANT RACING DVD Bennett Media Worldwide	Bennett Media Worldwide	Bennett Media Worldwide
9266	273936	0	0	0	0	0	0	0	0		A Diving Vacation Guide to Bonaire	CSP-DVD-BON	A Diving Vacation Guide to	Bonaire		A Diving Vacation Guide to Bonaire DVD Clear Sailing Productions	Clear Sailing Productions	Clear Sailing Productions
7938	244902	0	0	0	0	0	0	0	0		Dive Travel  Bonaire A Tropical Desert Island	GRK-DVD-BON		Bonaire	A Tropical Desert Island	Dive Travel DVD Bonaire, GAry Knapp GRK Porductions	GRK Productions	GRK Productions
13461		0	0	0	0	0	0	0	0		Flavors Of Italy  Bologna, Emilia II	FOI-DVD-125		Bologna, Emilia II		Flavors of Italy Bologna Emilia II DVD Behr Entertainment LTD	Panorama International Productions	Behr Entertainment LTD
7744	239614	0	0	0	0	0	0	0	0		Stock Footage Collections  Bolivia Royalty Free Stock Footage	CLP-DVD-BOLIV		Bolivia	Royalty Free Stock Footage	Bolivia: Royalty Free Stock Footage DVD Cory Langley Productions	Cory Langley Productions	Intense Films
8615	261361	0	0	0	0	0	0	0	0		Bolivia (PAL)	ABCD-PDVD-BOLIVIA		Bolivia	(PAL) 	Bolivia PAL DVD ABCD Video	ABCD Video	ABCD Video, s.r.o. (Ltd.)
8604	261360	0	0	0	0	0	0	0	0		Bolivia	ABCD-DVD-BOLIV		Bolivia		Bolivia DVD ABCD Video	ABCD Video	ABCD Video, s.r.o. (Ltd.)
13526		0	0	0	0	0	0	0	0		Top Destinations  BOL	TOP-DVD-133		BOL		Top Destinations BOL DVD Amali Doare	Amali Doare	Amali Doare
9845	289833	0	0	0	0	0	0	0	0		Garden Travels  Bok Tower / Ceanothusmaybe	GT-DVD-208		Bok Tower / Ceanothusmaybe		Garden Travels Bok Tower Ceanothusmaybe DVD A Division of Big Sur Green Media, LLC	A Division of Big Sur Green Media, LLC	Big Sur Green Media
9171	271645	0	0	0	0	0	0	0	0		Good Time Golf  Boise Idaho	GTG-DVD-301		Boise	Idaho	Good Time Golf DVD Boise Idaho Golf Media Group	Golf Media Group	John McLean Media
7520	237144	0	0	0	0	0	0	0	0		Viva FIT 'n' FUN  BODY WALK Fitness Through Walking	VIVA-DVD-105		BODY WALK	Fitness Through Walking	VIVA Fit n FUN BODY WALK Fitness Through Walking DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
7517	237143	0	0	0	0	0	0	0	0		Viva FIT 'n' FUN  BODY SHAPING For A Trim And Beautiful Figure	VIVA-DVD-102		BODY SHAPING	For A Trim And Beautiful Figure	VIVA Fit n FUN BODY SHAPING For A Trim And Beautiful Figure DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
7711	236338	0	0	0	0	0	0	0	0		Bodrum (PAL)	GA-PDVD-017487		Bodrum	(PAL)	Bodrum DVD Gala Films	Gala Films	Gala Film ve Sanat Urunleri
7712	258678	0	0	0	0	0	0	0	0		Bodrum	GA-DVD-BODRUM		Bodrum		Bodrum DVD Gala Films	Gala Films	Gala Film ve Sanat Urunleri
10187		0	0	0	0	0	0	0	0		Planet Terra  BODNATH NEPAL	PT-DL-274		BODNATH NEPAL		BODNATH NEPAL Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
6869	236507	0	0	0	0	0	0	0	0		Global Treasures  BODNATH Boudhanath, Nepal	GTR-DVD-1150		BODNATH	Boudhanath, Nepal	Global Treasures BODNATH, Nepal DVD Global Television	Global Television	GLOBAL TELEVISION est
10755	307388	0	0	0	0	0	0	0	0		Back Roads of Europe  BODENSEE GERMANY	BOE-DVD-128		BODENSEE	GERMANY	Back Roads of Europe BODENSEE GERMANY  DVD Television Syndication Company	White Mountain Entertainment	The Television Syndication Compa
7368	236823	0	0	0	0	0	0	0	0		Nature Wonders  BLYDE RIVER CANYON South Africa	NWG-DVD-142		BLYDE RIVER CANYON	South Africa	Nature Wonders BLYDE RIVER CANYON South Africa DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
5816	214870	0	0	0	0	0	0	0	0		Blue Mountains	PA-DVD-BLUE		Blue Mountains		Blue Mountains DVD Panorama Australia	Panorama Australia	Panorama Australia Pty Limited
5910	214842	0	0	0	0	0	0	0	0		Blue Mountains (PAL)	PA-PDVD-40010		Blue Mountains	(PAL)	Blue Mountains DVD Panorama Australia	Panorama Australia	Panorama Australia Pty Limited
6807	236506	0	0	0	0	0	0	0	0		Global Treasures  BLUE MOSQUE Sultan Ahmed Mosque Istanbul, Turkey	GTR-DVD-1088		BLUE MOSQUE	Sultan Ahmed Mosque Istanbul, Turkey	Global Treasures Blue Mosque - Sultan Ahmed Camii DVD Global Television	Global Television	GLOBAL TELEVISION est
7186	236910	0	0	0	0	0	0	0	0		On Tour...  BLUE DANUBE CRUISE WACHAU A Journey Through The Middle	OTT-DVD-122		BLUE DANUBE CRUISE WACHAU	A Journey Through The Middle	On Tour... BLUE DANUBE CRUISE WACHAU: A Journey Through The Middle Ages DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
8706	265887	0	0	0	0	0	0	0	0		Explore  Blow the Budget	WWE-DVD-105		Blow the Budget		Blow the Budget DVD World Wide Entertainment	World Wide Entertainment	World Wide Entertainment
8734	265888	0	0	0	0	0	0	0	0		Explore  Blow the Budget (PAL Version)	WWE-PDVD-105		Blow the Budget	(PAL Version)	Blow the Budget DVD World Wide Entertainment	World Wide Entertainment	World Wide Entertainment
6506	221218	0	0	0	0	0	0	0	0		Exploring Horizons The Adventurers' Playground - Bled Slovenia	AJF-DVD-3103	The Adventurers' Playground -	Bled	Slovenia	Exploring Horizons DVD - The Adventurers' Playground - Bled Slovenia Arctic Jungle Productions ReThink Entertainment	Arctic Jungle Films	rethink Entertainment Inc.
10210		0	0	0	0	0	0	0	0		Planet Terra  BLACK CANYON USA	PT-DL-297		BLACK CANYON USA		BLACK CANYON USA Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
7909	244887	0	0	0	0	0	0	0	0		Nature Wonders  BLACK CANYON OF THE GUNNISON Colorado USA	NWG-DVD-190		BLACK CANYON OF THE GUNNISON	Colorado USA	Nature Wonders BLACK CANYON OF THE GUNNISON DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
11270	344792	0	0	0	0	0	0	0	0		Outdoors with Eddie Brochin  Bison or Bust Bow Hunt for the American Bison	OEB-DVD-213		Bison or Bust	Bow Hunt for the American Bison	Outdoors with Eddie Brochin Bison or Bust Bow Hunt for the American Bison DVD Ultimate Outdoors TV	Ultimate Outdoors TV, LLC	Ultimate Outdoors TV, LLC
7709	236337	0	0	0	0	0	0	0	0		Birds Of Turkey (PAL)	GA-PDVD-TURKEY		Birds Of Turkey	(PAL)	Birds Of Turkey DVD Gala Films	Gala Films	Gala Film ve Sanat Urunleri
10410	291592	0	0	0	0	0	0	0	0		British Birds  Birds of the British Countryside	PEG-DVD-1200		Birds of the British Countryside		British Birds: Birds of the British Countryside DVD Pegasus Entertainment	Pegasus Entertainment	Pegasus Entertainment LTD
10373	291652	0	0	0	0	0	0	0	0		British Birds  Birds of the British Countryside (PAL)	PEG-PDVD-1200		Birds of the British Countryside	(PAL)	British Birds: Birds of the British Countryside DVD Pegasus Entertainment	Pegasus Entertainment	Pegasus Entertainment LTD
10846	315819	0	0	0	0	0	0	0	0		Nature Tracks  Birds of a Feather	NT-DVD-103		Birds of a Feather		Nature Tracks Birds of a Feather DVD Worldwide Media Organizations	ZSE Television	Worldwide Media Organizations
9485	282339	0	0	0	0	0	0	0	0		Wild Venezuela  Birds in Paradise	WV-DVD-613		Birds in Paradise		Wild Venezuela Birds in Paradise DVD Ferraro Nature Films	Ferraro Nature Films	Worldwide Media Organizations
7423	236411	0	0	0	0	0	0	0	0		ESOVISION Relaxation  BIRD SONG	ESO-DVD-112		BIRD SONG		ESOVISION BIRDSONG DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
13513		0	0	0	0	0	0	0	0		Top Destinations  BIOGRAD	TOP-DVD-120		BIOGRAD		Top Destinations BIOGRAD DVD Amali Doare	Amali Doare	Amali Doare
13398		0	0	0	0	0	0	0	0		Travel Oz  Bilby Story, Fun Run and Canberra	TOZ-DVD-305		Bilby Story, Fun Run and Canberra		TravelOz Bilby Story, Fun Run and Canberra DVD Grainger TV Australia	Grainger TV Australia	Looking Glass International
10961	321955	0	0	0	0	0	0	0	0		Tanlines Best of Tanlines Bikinis	TAN-DVD-314	Best of Tanlines	Bikinis		Tanlines  Best of Tanlines Bikinis DVD Bumper2Bumper Media	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
8719	274231	0	0	0	0	0	0	0	0		Bighorn Showdowns Vol. 3	CWP-DVD-BSV3		Bighorn Showdowns	Vol. 3	Bighorn Showdowns, DVD, Canadian Wildlife Productions	Canadian Wildlife Productions	Canadian Wildlife Productions, I
13565		0	0	0	0	0	0	0	0		Extremists  Big Wave Classic	XTRM-DVD-003		Big Wave Classic		Extremists Big Wave Classic DVD Bennett Media Worldwide	Bennett Media Worldwide	Bennett Media Worldwide
9093	271138	0	0	0	0	0	0	0	0		Passport to Adventure  Big Sky Country Montana	PTA-DVD-108		Big Sky Country	Montana	Passport to Adventure Big Sky Country Montana DVD Cinergy Productions	Cinergy Productions	Passport To Adventure
6872	236505	0	0	0	0	0	0	0	0		Global Treasures  BIERTAN Biyertan Romania	GTR-DVD-1153		BIERTAN	Biyertan Romania	Global Treasures BIERTAN, Romania DVD Global Television	Global Television	GLOBAL TELEVISION est
11350	359394	0	0	0	0	0	0	0	0		Rivers of Our Time  Bicol River Phillipines	ROT-DVD-103		Bicol River	Phillipines	Rivers of Our Time Bicol River Phillipines DVD Looking Glass International	Oak3 Films Productions	Looking Glass International
11316	352788	0	0	0	0	0	0	0	0		Sports Safaris  Biarritz France	SAF-DVD-102		Biarritz	France	Sports Safaris Biarritz France DVD Legacy Distribution	Billy Volkmann	Legacy Distribution
7660	252992	0	0	0	0	0	0	0	0		Bhutan Adventures	RIH-DVD-BHUTAN		Bhutan Adventures		Bhutan Adventures DVD Richard Hunt	Richard Hunt	Richard Hunt
8483	258476	0	0	0	0	0	0	0	0		Global Treasures  BHUBANESWAR India	GTR-DVD-1270		BHUBANESWAR	India	Global Treasures BHUBANESWAR - India DVD Global Television	Global Television	GLOBAL TELEVISION est
10012		0	0	0	0	0	0	0	0		Planet Terra  BHAKTAPUR NEPAL	PT-DL-099		BHAKTAPUR NEPAL		BHAKTAPUR NEPAL Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
6898	236504	0	0	0	0	0	0	0	0		Global Treasures  BHAKTAPUR Kathmandu Valley, Nepal	GTR-DVD-1179		BHAKTAPUR	Kathmandu Valley, Nepal	Global Treasures BHAKTAPUR, Nepal DVD Global Television	Global Television	GLOBAL TELEVISION est
7039	237021	0	0	0	0	0	0	0	0		Vista Point  BHAKTAPUR Nepal	VPG-DVD-160		BHAKTAPUR	Nepal	Vista Point BHAKTAPUR Nepal DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
6302	252975	0	0	0	0	0	0	0	0		Stock Footage Collections  Between The Tides Royalty Free Stock Footage	GSC-DVD-BTT		Between The Tides	Royalty Free Stock Footage	The Globescope Collection Royalty Free Video Clips Between The Tides DVD Globescope Expeditions	GlobeScope Productions	Academic Media Network (GSC)
10771	307404	0	0	0	0	0	0	0	0		Back Roads of Europe  BETWEEN MONTPELLIER AND BEZIERS FRANCE	BOE-DVD-145		BETWEEN MONTPELLIER AND BEZIERS	FRANCE	Back Roads of Europe BETWEEN MONTPELLIER AND BEZIERS FRANCE DVD Television Syndication Company	White Mountain Entertainment	The Television Syndication Compa
10765	307398	0	0	0	0	0	0	0	0		Back Roads of Europe  BETWEEN MEUSE AND RHINE FRANCE	BOE-DVD-139		BETWEEN MEUSE AND RHINE	FRANCE	Back Roads of Europe BETWEEN MEUSE AND RHINE FRANCE DVD Television Syndication Company	White Mountain Entertainment	The Television Syndication Compa
8819	268496	0	0	0	0	0	0	0	0		Bikini Destinations  Best of Season Two	BD-DVD-SEA2		Best of Season Two		Bikini Destinations Best of Season Two DVD Bennett Media Worldwide	Bennett Media Worldwide	Bennett Media Worldwide
8808	268494	0	0	0	0	0	0	0	0		Bikini Destinations  Best of Season One	BD-DVD-SONE		Best of Season One		Bikini Destinations Best of Season One DVD Bennett Media Worldwide	Bennett Media Worldwide	Bennett Media Worldwide
13632		0	0	0	0	0	0	0	0		Extremists  BEST OF GABRIELLE REECE	XTRM-DVD-226		BEST OF GABRIELLE REECE		Extremists BEST OF GABRIELLE REECE DVD Bennett Media Worldwide	Bennett Media Worldwide	Bennett Media Worldwide
7931	244897	0	0	0	0	0	0	0	0		Best of Europe Guide	VEP-DVD-03879		Best of Europe Guide		ViewEurope Best of Europe Guide DVD ViewEurope Productions	ViewEurope Productions	ViewEurope.com Inc
10684	306728	0	0	0	0	0	0	0	0		Bump!  Best Of	PPE-DVD-326		Best Of		Bump-The Ultimate Gay Travel Companion Best Of DVD Bumper2Bumper Media Inc	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
9714	284432	0	0	0	0	0	0	0	0		Culinary Travels  Bermuda-A British Isle	CTP-DVD-425		Bermuda-A British Isle		Culinary Travels Bermuda-A British Isle DVD Vine's Eye Productions Inc	Vine's Eye Productions, Inc	Vine's Eye Productions, Inc
6355	221160	0	0	0	0	0	0	0	0		Bermuda	RDA-DVD-0980		Bermuda		Bermuda DVD RDA Productions	TravelVideoStore.com	TravelVideoStore.com
9361	276190	0	0	0	0	0	0	0	0		The Seasoned Traveler  Bermuda on a Budget	TST-DVD-101		Bermuda	on a Budget	The Seasoned Traveler Bermuda on a Budget PBS DVD Seasoned Traveler Productions	Seasoned Traveler Productions	Seasoned Traveler Productions
10117		0	0	0	0	0	0	0	0		Planet Terra  BERLIN GERMANY	PT-DL-204		BERLIN GERMANY		BERLIN GERMANY Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
10603	302341	0	0	0	0	0	0	0	0		Cities of the World  BERLIN	COWS-DVD-181		BERLIN		cities of the world Berlin shepherd entertainment	Shepherd Entertainment	Shepherd Entertainment
6446	221102	0	0	0	0	0	0	0	0		Alternate Routes  BERLIN Germany	DM-DVD-2502		BERLIN	Germany	Alternate Routes DVD - Berlin David Mitchell Productions ReThink Entertainment	David Mitchell	rethink Entertainment Inc.
7064	237008	0	0	0	0	0	0	0	0		Vista Point  BERLIN Germany	VPG-DVD-185		BERLIN	Germany		Global Television	GLOBAL TELEVISION est
9524	282302	0	0	0	0	0	0	0	0		World Destinations  Berlin	WD-DVD-167		Berlin		World Destinations Berlin DVD Video House International	Video House International	Worldwide Media Organizations
10657	306699	0	0	0	0	0	0	0	0		Bump!  Berlin	PPE-DVD-206		Berlin		Bump-The Ultimate Gay Travel Companion Berlin DVD Bumper2Bumper Media Inc	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
11132	336542	0	0	0	0	0	0	0	0		Europe After Dark  Berlin	EAD-DVD-105		Berlin		Europe After Dark Berlin DVD Monarch Films	Monarch Films	Monarch Films, Inc.
13806		0	0	0	0	0	0	0	0		Wide World of Kids  Berlin	WWOK-DVD-114		Berlin		Wide World of Kids Berlin DVD Bennett Media Worldwide	Bennett Media Worldwide	Bennett Media Worldwide
7204	236909	0	0	0	0	0	0	0	0		On Tour...  BERGENSBANEN NORWAY Exciting Train Journey From Oslo to Bergen	OTT-DVD-140		BERGENSBANEN	NORWAY Exciting Train Journey From Oslo to Bergen	On Tour...BERGENSBANEN: Exciting Train Journey DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
9957		0	0	0	0	0	0	0	0		Planet Terra  BERGEN NORWAY	PT-DL-044		BERGEN NORWAY		BERGEN NORWAY Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
6955	236503	0	0	0	0	0	0	0	0		Global Treasures  BERGEN Norway	GTR-DVD-1236		BERGEN	Norway	Global Treasures Bergen, Norway DVD Global Television	Global Television	GLOBAL TELEVISION est
11315	352789	0	0	0	0	0	0	0	0		Sports Safaris  Berchtesgarden Germany	SAF-DVD-101		Berchtesgarden	Germany	Sports Safaris Berchtesgarden Germany DVD Legacy Distribution	Billy Volkmann	Legacy Distribution
4237	221171	0	0	0	0	0	0	0	0		Discovering Benin West Africa	CS-DVD-WSTAFR	Discovering	Benin	West Africa	Discovering Benin, West Africa - DVD - Fon is Fun	Fon is Fun	Christopher A. Starace
9446	278387	0	0	0	0	0	0	0	0		Beneath the Jungle and Beyond..	TWF-DVD-JUNGLE		Beneath the Jungle	and Beyond..	Beneath the Jungle and Beyond  DVD Trailwood Films	Trailwood Films	Trailwood Films
7185	236908	0	0	0	0	0	0	0	0		On Tour...  BENEATH THE HIMALAYAS Car Ride Through Nepal	OTT-DVD-121		BENEATH THE HIMALAYAS	Car Ride Through Nepal	On Tour... BENEATH THE HIMALAYAS: Car Ride Through Nepal DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
7523	237142	0	0	0	0	0	0	0	0		Viva FIT 'n' FUN  BELLY DANCE For Fitness And Fun	VIVA-DVD-108		BELLY DANCE	For Fitness And Fun	VIVA Fit n FUN BELLY DANCE For Fitness And Fun DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
9872	289820	0	0	0	0	0	0	0	0		Garden Travels  Bellevue Botanical Garden / Hellebores	GT-DVD-193		Bellevue Botanical Garden / Hellebores		Garden Travels Bellevue Botanical Garden Hellebores DVD A Division of Big Sur Green Media, LLC	A Division of Big Sur Green Media, LLC	Big Sur Green Media
6492	221205	0	0	0	0	0	0	0	0		Exploring Horizons House of Myths - Bella Coola British Columbia, Canada	AJF-DVD-2960	House of Myths -	Bella Coola	British Columbia, Canada	Exploring Horizons DVD - House of Myths - Bella Coola British Columbia, Canada Arctic Jungle Productions ReThink Entertainment	Arctic Jungle Films	rethink Entertainment Inc.
7695	236336	0	0	0	0	0	0	0	0		Stock Footage Collections  Belize Royalty Free Stock Footage	CLP-DVD-BEL		Belize	Royalty Free Stock Footage	Belize Royalty Free Stock Footage DVD Cory Langley Productions	Cory Langley Productions	Intense Films
9406	277127	0	0	0	0	0	0	0	0		Equitrekking  Belize	ET-DVD-304		Belize		Equitrekking Belize DVD DCN Creative LLC	DCN Creative LLC	DCN Creative, LLC
7937	244901	0	0	0	0	0	0	0	0		Dive Travel  Belize Home of the Famous Blue Hole	GRK-DVD-BEL		Belize	Home of the Famous Blue Hole	Dive Travel DVD Belize Gary Knapp GRK Porductions	GRK Productions	GRK Productions
13305	356970	0	0	0	0	0	0	0	0		Carolina Road Trips  Belhaven, North Carolina	CRT-DVD-101		Belhaven, North Carolina		Carolina Road Trips Belhaven, North Carolina DVD DreamQuest Productions	DreamQuest Productions	Dreamquest Productions
11130	336540	0	0	0	0	0	0	0	0		Europe After Dark  Belgrade	EAD-DVD-103		Belgrade		Europe After Dark Belgrade DVD Monarch Films	Monarch Films	Monarch Films, Inc.
11103	336524	0	0	0	0	0	0	0	0		Bump!  Belfast	PPE-DVD-510		Belfast		Bump-The Ultimate Gay Travel Companion Belfast DVD Bumper2Bumper Media	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
10915	319731	0	0	0	0	0	0	0	0		Travelogue  Being Beijing, the Outskirts of Beijing	TVL-DVD-196		Being Beijing, the Outskirts of Beijing		Travelogue Being Beijing, the Outskirts of Beijing DVD CCTV	China International TV Corp	China International TV Corp
10914	319730	0	0	0	0	0	0	0	0		Travelogue  Being Beijing	TVL-DVD-195		Being Beijing		Travelogue Being Beijing DVD CCTV	China International TV Corp	China International TV Corp
10188		0	0	0	0	0	0	0	0		Planet Terra  BEIJING CHINA	PT-DL-275		BEIJING CHINA		BEIJING CHINA Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
3788	252966	0	0	0	0	0	0	0	0		Stock Footage Collections  Beijing & The Great Wall of China Royalty Free Stock Footage	GSC-DVD-BGC		Beijing & The Great Wall of China	Royalty Free Stock Footage	The Globescope Collection-Royalty Free Video Clips China Beijing & the Great Wall of China, DVD, Globescope Expeditions	GlobeScope Productions	Academic Media Network (GSC)
6981	237020	0	0	0	0	0	0	0	0		Vista Point  BEIJING China	VPG-DVD-102		BEIJING	China	Vista Point Beijing China DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
9275	274157	0	0	0	0	0	0	0	0		Cities of the World  BEIJING China	COWS-DVD-107		BEIJING	China	cities of the world Beijing China shepherd entertainment	Shepherd Entertainment	Shepherd Entertainment
8283	253047	0	0	0	0	0	0	0	0		Let's Shop  BEIJING China	LS-DVD-209		BEIJING	China	Lets Shop Beijing - DVD - Cheryll Gillespie Media Group Inc.	Cheryll Gillespie Media Group Inc	Cheryll Gillespie Media Group In
13218	352844	0	0	0	0	0	0	0	0		Naxos Scenic Musical Journeys  Beijing A Cultural Tour with Traditional Chinese Music	NAX-DVD-164		Beijing	A Cultural Tour with Traditional Chinese Music	Naxos Scenic Musical Journeys Beijing A Cultural Tour with Traditional Chinese Music DVD Naxos of America Inc	Alpha DVD	Naxos of America, Inc.
5405	221376	0	0	0	0	0	0	0	0		Weekend Explorer  Behind The Scenes	BSP-DVD-308		Behind The Scenes		Weekend Explorer Behind The Scenes DVD Barnstormer Productions	Barnstormer Productions	Barnstormer Productions
10487	292785	0	0	0	0	0	0	0	0		African Secrets  Behind the Bones (PAL)	AS-PDVD-109		Behind the Bones	(PAL)	Behind the Bones DVD Video Promotions Zimbabwe	Video Promotions Zimbabwe	Video Promotions Zimbabwe Ltd.
