UPC,product url,price,condition,category,format,stock,shipping rate,shipping weight
883629995847,http://www.travelvideostore.com/product_info.php?products_id=8771&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629995885,http://www.travelvideostore.com/product_info.php?products_id=8772&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629995991,http://www.travelvideostore.com/product_info.php?products_id=8773&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629995922,http://www.travelvideostore.com/product_info.php?products_id=8774&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629995984,http://www.travelvideostore.com/product_info.php?products_id=8776&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629995779,http://www.travelvideostore.com/product_info.php?products_id=8777&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629995816,http://www.travelvideostore.com/product_info.php?products_id=8778&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629995755,http://www.travelvideostore.com/product_info.php?products_id=8779&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629995939,http://www.travelvideostore.com/product_info.php?products_id=8780&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629995823,http://www.travelvideostore.com/product_info.php?products_id=8781&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629995793,http://www.travelvideostore.com/product_info.php?products_id=8782&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629995830,http://www.travelvideostore.com/product_info.php?products_id=8783&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629995960,http://www.travelvideostore.com/product_info.php?products_id=8784&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629995946,http://www.travelvideostore.com/product_info.php?products_id=8785&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629995854,http://www.travelvideostore.com/product_info.php?products_id=8786&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629995915,http://www.travelvideostore.com/product_info.php?products_id=8788&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629734224,http://www.travelvideostore.com/product_info.php?products_id=8847&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629713526,http://www.travelvideostore.com/product_info.php?products_id=8797&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629713175,http://www.travelvideostore.com/product_info.php?products_id=8798&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629713670,http://www.travelvideostore.com/product_info.php?products_id=8799&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629712963,http://www.travelvideostore.com/product_info.php?products_id=8801&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629713182,http://www.travelvideostore.com/product_info.php?products_id=8802&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629713519,http://www.travelvideostore.com/product_info.php?products_id=8803&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629713199,http://www.travelvideostore.com/product_info.php?products_id=8804&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629712987,http://www.travelvideostore.com/product_info.php?products_id=8811&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629712994,http://www.travelvideostore.com/product_info.php?products_id=8812&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629710426,http://www.travelvideostore.com/product_info.php?products_id=8814&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629713212,http://www.travelvideostore.com/product_info.php?products_id=8815&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629713656,http://www.travelvideostore.com/product_info.php?products_id=8817&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629713564,http://www.travelvideostore.com/product_info.php?products_id=8818&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629713588,http://www.travelvideostore.com/product_info.php?products_id=8826&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629713540,http://www.travelvideostore.com/product_info.php?products_id=8827&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629713663,http://www.travelvideostore.com/product_info.php?products_id=8830&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629710556,http://www.travelvideostore.com/product_info.php?products_id=8831&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728636,http://www.travelvideostore.com/product_info.php?products_id=8879&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
033937081040,http://www.travelvideostore.com/product_info.php?products_id=8868&ref=115123,39.99,New,Movies,DVD,Y,$0.00,1.40
883629996028,http://www.travelvideostore.com/product_info.php?products_id=8833&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629996080,http://www.travelvideostore.com/product_info.php?products_id=8844&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629734293,http://www.travelvideostore.com/product_info.php?products_id=8848&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629734682,http://www.travelvideostore.com/product_info.php?products_id=8851&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629734606,http://www.travelvideostore.com/product_info.php?products_id=8852&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629734385,http://www.travelvideostore.com/product_info.php?products_id=8853&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629734675,http://www.travelvideostore.com/product_info.php?products_id=8854&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629733340,http://www.travelvideostore.com/product_info.php?products_id=8884&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629733333,http://www.travelvideostore.com/product_info.php?products_id=8886&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629733265,http://www.travelvideostore.com/product_info.php?products_id=8889&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629729879,http://www.travelvideostore.com/product_info.php?products_id=8890&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629729862,http://www.travelvideostore.com/product_info.php?products_id=8892&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
883629731919,http://www.travelvideostore.com/product_info.php?products_id=8896&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629732039,http://www.travelvideostore.com/product_info.php?products_id=8899&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629732053,http://www.travelvideostore.com/product_info.php?products_id=8900&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629732381,http://www.travelvideostore.com/product_info.php?products_id=8903&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629732428,http://www.travelvideostore.com/product_info.php?products_id=8904&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629732435,http://www.travelvideostore.com/product_info.php?products_id=8905&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629732152,http://www.travelvideostore.com/product_info.php?products_id=8907&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629732237,http://www.travelvideostore.com/product_info.php?products_id=8908&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629732459,http://www.travelvideostore.com/product_info.php?products_id=8910&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629732442,http://www.travelvideostore.com/product_info.php?products_id=8911&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629732206,http://www.travelvideostore.com/product_info.php?products_id=8915&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629732404,http://www.travelvideostore.com/product_info.php?products_id=8916&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629732114,http://www.travelvideostore.com/product_info.php?products_id=8919&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629731995,http://www.travelvideostore.com/product_info.php?products_id=8922&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728643,http://www.travelvideostore.com/product_info.php?products_id=8924&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
883629998732,http://www.travelvideostore.com/product_info.php?products_id=8920&ref=115123,149.99,New,Movies,DVD,Y,$0.00,0.32
883629735382,http://www.travelvideostore.com/product_info.php?products_id=8937&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629735320,http://www.travelvideostore.com/product_info.php?products_id=8938&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629735375,http://www.travelvideostore.com/product_info.php?products_id=8939&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728995,http://www.travelvideostore.com/product_info.php?products_id=8952&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629729077,http://www.travelvideostore.com/product_info.php?products_id=8953&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629729060,http://www.travelvideostore.com/product_info.php?products_id=8954&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629729015,http://www.travelvideostore.com/product_info.php?products_id=8955&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629729046,http://www.travelvideostore.com/product_info.php?products_id=8956&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728698,http://www.travelvideostore.com/product_info.php?products_id=8957&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728711,http://www.travelvideostore.com/product_info.php?products_id=8958&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728421,http://www.travelvideostore.com/product_info.php?products_id=8959&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728599,http://www.travelvideostore.com/product_info.php?products_id=8960&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728353,http://www.travelvideostore.com/product_info.php?products_id=8961&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629729022,http://www.travelvideostore.com/product_info.php?products_id=8962&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728582,http://www.travelvideostore.com/product_info.php?products_id=8963&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728728,http://www.travelvideostore.com/product_info.php?products_id=8964&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629729053,http://www.travelvideostore.com/product_info.php?products_id=8965&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728940,http://www.travelvideostore.com/product_info.php?products_id=8966&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728438,http://www.travelvideostore.com/product_info.php?products_id=8967&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629729008,http://www.travelvideostore.com/product_info.php?products_id=8978&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728445,http://www.travelvideostore.com/product_info.php?products_id=8979&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728957,http://www.travelvideostore.com/product_info.php?products_id=8980&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728803,http://www.travelvideostore.com/product_info.php?products_id=8981&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629729084,http://www.travelvideostore.com/product_info.php?products_id=8982&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728575,http://www.travelvideostore.com/product_info.php?products_id=8983&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728964,http://www.travelvideostore.com/product_info.php?products_id=8984&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728568,http://www.travelvideostore.com/product_info.php?products_id=8985&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728971,http://www.travelvideostore.com/product_info.php?products_id=8986&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629728674,http://www.travelvideostore.com/product_info.php?products_id=8987&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629734729,http://www.travelvideostore.com/product_info.php?products_id=8995&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629745282,http://www.travelvideostore.com/product_info.php?products_id=9046&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629738314,http://www.travelvideostore.com/product_info.php?products_id=9049&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629745305,http://www.travelvideostore.com/product_info.php?products_id=9050&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629738345,http://www.travelvideostore.com/product_info.php?products_id=9052&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629745275,http://www.travelvideostore.com/product_info.php?products_id=9054&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629738475,http://www.travelvideostore.com/product_info.php?products_id=9056&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629745015,http://www.travelvideostore.com/product_info.php?products_id=9057&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629745138,http://www.travelvideostore.com/product_info.php?products_id=9058&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629738468,http://www.travelvideostore.com/product_info.php?products_id=9059&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629738444,http://www.travelvideostore.com/product_info.php?products_id=9060&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629745299,http://www.travelvideostore.com/product_info.php?products_id=9061&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629738536,http://www.travelvideostore.com/product_info.php?products_id=9062&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629745060,http://www.travelvideostore.com/product_info.php?products_id=9063&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629745312,http://www.travelvideostore.com/product_info.php?products_id=9064&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629738574,http://www.travelvideostore.com/product_info.php?products_id=9065&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629738376,http://www.travelvideostore.com/product_info.php?products_id=9067&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629745213,http://www.travelvideostore.com/product_info.php?products_id=9068&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629745268,http://www.travelvideostore.com/product_info.php?products_id=9070&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629739939,http://www.travelvideostore.com/product_info.php?products_id=9072&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629738567,http://www.travelvideostore.com/product_info.php?products_id=9073&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629738277,http://www.travelvideostore.com/product_info.php?products_id=9074&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629738529,http://www.travelvideostore.com/product_info.php?products_id=9075&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629738338,http://www.travelvideostore.com/product_info.php?products_id=9076&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629738550,http://www.travelvideostore.com/product_info.php?products_id=9077&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629738499,http://www.travelvideostore.com/product_info.php?products_id=9078&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629738352,http://www.travelvideostore.com/product_info.php?products_id=9079&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629738543,http://www.travelvideostore.com/product_info.php?products_id=9080&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629730448,http://www.travelvideostore.com/product_info.php?products_id=9081&ref=115123,149.99,New,Movies,DVD,Y,$0.00,0.32
883629730455,http://www.travelvideostore.com/product_info.php?products_id=9082&ref=115123,149.99,New,Movies,DVD,Y,$0.00,0.32
883629731216,http://www.travelvideostore.com/product_info.php?products_id=9083&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629731209,http://www.travelvideostore.com/product_info.php?products_id=9084&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444208102,http://www.travelvideostore.com/product_info.php?products_id=9454&ref=115123,29.95,New,Movies,DVD,Y,$0.00,0.38
885444066733,http://www.travelvideostore.com/product_info.php?products_id=9238&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
883629756400,http://www.travelvideostore.com/product_info.php?products_id=9183&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
883629752563,http://www.travelvideostore.com/product_info.php?products_id=9173&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629752532,http://www.travelvideostore.com/product_info.php?products_id=9170&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061000768,http://www.travelvideostore.com/product_info.php?products_id=9226&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061001260,http://www.travelvideostore.com/product_info.php?products_id=9227&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629784779,http://www.travelvideostore.com/product_info.php?products_id=9220&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629747309,http://www.travelvideostore.com/product_info.php?products_id=9086&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629747316,http://www.travelvideostore.com/product_info.php?products_id=9087&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629747323,http://www.travelvideostore.com/product_info.php?products_id=9088&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444169366,http://www.travelvideostore.com/product_info.php?products_id=9392&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629749068,http://www.travelvideostore.com/product_info.php?products_id=9089&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629747330,http://www.travelvideostore.com/product_info.php?products_id=9090&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629747378,http://www.travelvideostore.com/product_info.php?products_id=9095&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629747385,http://www.travelvideostore.com/product_info.php?products_id=9096&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629747392,http://www.travelvideostore.com/product_info.php?products_id=9099&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629747422,http://www.travelvideostore.com/product_info.php?products_id=9103&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629747446,http://www.travelvideostore.com/product_info.php?products_id=9105&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629747477,http://www.travelvideostore.com/product_info.php?products_id=9108&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629747484,http://www.travelvideostore.com/product_info.php?products_id=9109&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629747491,http://www.travelvideostore.com/product_info.php?products_id=9110&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629749112,http://www.travelvideostore.com/product_info.php?products_id=9111&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629747507,http://www.travelvideostore.com/product_info.php?products_id=9112&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629747538,http://www.travelvideostore.com/product_info.php?products_id=9115&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629747552,http://www.travelvideostore.com/product_info.php?products_id=9117&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629749129,http://www.travelvideostore.com/product_info.php?products_id=9119&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629747613,http://www.travelvideostore.com/product_info.php?products_id=9124&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061000690,http://www.travelvideostore.com/product_info.php?products_id=9235&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629752426,http://www.travelvideostore.com/product_info.php?products_id=9141&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629752501,http://www.travelvideostore.com/product_info.php?products_id=9143&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
883629752457,http://www.travelvideostore.com/product_info.php?products_id=9150&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061001451,http://www.travelvideostore.com/product_info.php?products_id=9229&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
885444066573,http://www.travelvideostore.com/product_info.php?products_id=9205&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444066627,http://www.travelvideostore.com/product_info.php?products_id=9209&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
885444169397,http://www.travelvideostore.com/product_info.php?products_id=9395&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444066603,http://www.travelvideostore.com/product_info.php?products_id=9223&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444047671,http://www.travelvideostore.com/product_info.php?products_id=9237&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
879061000683,http://www.travelvideostore.com/product_info.php?products_id=9236&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
885444066726,http://www.travelvideostore.com/product_info.php?products_id=9219&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
879061000744,http://www.travelvideostore.com/product_info.php?products_id=9224&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061000751,http://www.travelvideostore.com/product_info.php?products_id=9225&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061000737,http://www.travelvideostore.com/product_info.php?products_id=9230&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061000713,http://www.travelvideostore.com/product_info.php?products_id=9232&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
885444169373,http://www.travelvideostore.com/product_info.php?products_id=9393&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061000706,http://www.travelvideostore.com/product_info.php?products_id=9233&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
885444187315,http://www.travelvideostore.com/product_info.php?products_id=9437&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444100017,http://www.travelvideostore.com/product_info.php?products_id=9353&ref=115123,29.95,New,Movies,DVD,Y,$0.00,0.38
885444277153,http://www.travelvideostore.com/product_info.php?products_id=9550&ref=115123,19.97,New,Movies,DVD,Y,$0.00,0.32
885444071454,http://www.travelvideostore.com/product_info.php?products_id=9351&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444066818,http://www.travelvideostore.com/product_info.php?products_id=9246&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
885444066832,http://www.travelvideostore.com/product_info.php?products_id=9248&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
885444169380,http://www.travelvideostore.com/product_info.php?products_id=9394&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061001314,http://www.travelvideostore.com/product_info.php?products_id=9228&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
885444066900,http://www.travelvideostore.com/product_info.php?products_id=9255&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
885444066917,http://www.travelvideostore.com/product_info.php?products_id=9256&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
885444187377,http://www.travelvideostore.com/product_info.php?products_id=9431&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
885444103636,http://www.travelvideostore.com/product_info.php?products_id=9356&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
885444065668,http://www.travelvideostore.com/product_info.php?products_id=9285&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
885444065767,http://www.travelvideostore.com/product_info.php?products_id=9295&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
885444066009,http://www.travelvideostore.com/product_info.php?products_id=9319&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
885444066160,http://www.travelvideostore.com/product_info.php?products_id=9335&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
885444066191,http://www.travelvideostore.com/product_info.php?products_id=9338&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
885444066238,http://www.travelvideostore.com/product_info.php?products_id=9342&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
885444066245,http://www.travelvideostore.com/product_info.php?products_id=9343&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
885444066351,http://www.travelvideostore.com/product_info.php?products_id=9349&ref=115123,149.00,New,Movies,DVD,Y,$0.00,0.32
885444169359,http://www.travelvideostore.com/product_info.php?products_id=9391&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444169342,http://www.travelvideostore.com/product_info.php?products_id=9390&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
9781887550437,http://www.travelvideostore.com/product_info.php?products_id=9446&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
885444103629,http://www.travelvideostore.com/product_info.php?products_id=9357&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
885444187353,http://www.travelvideostore.com/product_info.php?products_id=9433&ref=115123,9.99,New,Movies,DVD,Y,$0.00,0.32
885444187360,http://www.travelvideostore.com/product_info.php?products_id=9432&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
885444108280,http://www.travelvideostore.com/product_info.php?products_id=9360&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
885444126727,http://www.travelvideostore.com/product_info.php?products_id=9372&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444126802,http://www.travelvideostore.com/product_info.php?products_id=9380&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444187278,http://www.travelvideostore.com/product_info.php?products_id=9441&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
885444169472,http://www.travelvideostore.com/product_info.php?products_id=9403&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444169496,http://www.travelvideostore.com/product_info.php?products_id=9405&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444169502,http://www.travelvideostore.com/product_info.php?products_id=9406&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444169519,http://www.travelvideostore.com/product_info.php?products_id=9407&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444169526,http://www.travelvideostore.com/product_info.php?products_id=9408&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444169533,http://www.travelvideostore.com/product_info.php?products_id=9409&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444169540,http://www.travelvideostore.com/product_info.php?products_id=9410&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444169571,http://www.travelvideostore.com/product_info.php?products_id=9413&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444169595,http://www.travelvideostore.com/product_info.php?products_id=9415&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
885444187506,http://www.travelvideostore.com/product_info.php?products_id=9417&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
885444187438,http://www.travelvideostore.com/product_info.php?products_id=9425&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
9781887550376,http://www.travelvideostore.com/product_info.php?products_id=9448&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
885444277825,http://www.travelvideostore.com/product_info.php?products_id=9473&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
885444208041,http://www.travelvideostore.com/product_info.php?products_id=9451&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
9781887550246,http://www.travelvideostore.com/product_info.php?products_id=9452&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
9781887550413,http://www.travelvideostore.com/product_info.php?products_id=9453&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
611147105093,http://www.travelvideostore.com/product_info.php?products_id=9456&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
611147103693,http://www.travelvideostore.com/product_info.php?products_id=9460&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
885444454691,http://www.travelvideostore.com/product_info.php?products_id=10309&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
0033937081101,http://www.travelvideostore.com/product_info.php?products_id=10294&ref=115123,49.99,New,Movies,DVD,Y,$0.00,1.30
